ID,ON,AREA,ADDRESS,STREET,SITE,SIDE,ASSIGNED,COMMON,BOTANICAL,CULTIVAR,DBH,REMOVAL,STEMS,COND,MAINTPRIM,OBSERVE,INSPECT,LOCATION,NOTES,DATE,TIME,STAFF,XCOORD,YCOORD,FAILURE,LIKELIHOOD,TARGET,CONSEQ,RISK,UNIQUEID,EDITTIME,SPREAD,HEIGHT,CLEARANCE,DECAYCL,DECAYT,DECAYRF,DAMC,DAMT,DAMRF,CAVITYCL,CAVITYT,CAVITYRF,IMPROPMULC,IMPROPPRUN,NUTRIENTD,PEST,GIRDLING,STRESS,OHUTILITY,TOP_HEIGHT,CROWN_M,CROWN_DIE
4009.00000,Center St,Downtown Public Parking Lots,"20",Center St,4.00000,Front,False,"hawthorn, spp.",Crataegus spp.,,5.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:10:14 AM,SR,563080.78109,613574.02178,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103111015,11/9/2015 1:06:43 PM,"12","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"15",11-15%,0-5%
4010.00000,Center St,Downtown Public Parking Lots,"20",Center St,5.00000,Front,False,"hawthorn, spp.",Crataegus spp.,,5.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:11:41 AM,SR,562950.94865,613592.25357,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103111141,11/9/2015 1:05:18 PM,"15","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"15",16-20%,0-5%
4011.00000,Center St,Downtown Public Parking Lots,"20",Center St,6.00000,Front,False,"hawthorn, spp.",Crataegus spp.,,4.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:12:15 AM,SR,562948.73874,613607.72296,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103111215,11/9/2015 1:05:11 PM,"10","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"15",11-15%,0-5%
4012.00000,Center St,Downtown Public Parking Lots,"20",Center St,7.00000,Front,False,"cherry/plum, spp.",Prunus spp.,,11.00000,N/A,1.00000,Good,N/A,None,False,Park,poor structure,11/3/2015,11:14:25 AM,SR,562907.85533,613639.76671,Possible,Unlikely,Medium,Minor,Low,SR 20151103111426,11/9/2015 1:05:05 PM,"25","26",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"26",6-10%,0-5%
4013.00000,Center St,Downtown Public Parking Lots,"20",Center St,8.00000,Front,False,arborvitae spp.,Thuja spp.,,9.00000,N/A,1.00000,Very Good,N/A,None,False,Park,remove vines,11/3/2015,11:17:01 AM,SR,562989.62214,613667.39063,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103111702,11/9/2015 1:06:04 PM,"17","28",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"28",0-5%,0-5%
4014.00000,Center St,Downtown Public Parking Lots,"20",Center St,9.00000,Front,False,"pine, Austrian",Pinus nigra,,20.00000,N/A,1.00000,Good,N/A,None,False,Park,remove vines,11/3/2015,11:18:33 AM,SR,562976.36266,613665.18072,Possible,Unlikely,Medium,Minor,Low,SR 20151103111833,11/9/2015 1:05:51 PM,"27","60",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"60",16-20%,0-5%
4015.00000,Center St,Downtown Public Parking Lots,"20",Center St,10.00000,Front,False,princess flower,Tibouchina grandiflora,,4.00000,N/A,1.00000,Fair,N/A,None,False,Park,,11/3/2015,11:20:21 AM,SR,562982.43992,613666.83816,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103112022,11/9/2015 1:05:57 PM,"10","18",None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,No,"18",41-45%,6-10%
4016.00000,Center St,Downtown Public Parking Lots,"20",Center St,11.00000,Front,False,princess flower,Tibouchina grandiflora,,5.00000,N/A,1.00000,Fair,N/A,None,False,Park,remove vines,11/3/2015,11:21:24 AM,SR,562993.48949,613672.36294,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103112124,11/9/2015 1:06:11 PM,"10","25",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,"25",31-35%,6-10%
4017.00000,Center St,Downtown Public Parking Lots,"20",Center St,12.00000,Front,False,"oak, pin",Quercus palustris,,9.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:23:11 AM,SR,562920.83858,613551.09392,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103112312,11/9/2015 1:04:58 PM,"23","30",Vehicle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"30",6-10%,0-5%
4018.00000,Center St,Downtown Public Parking Lots,"20",Center St,13.00000,Front,False,"oak, pin",Quercus palustris,,16.00000,N/A,1.00000,Fair,N/A,None,False,Park,"poor structure; cable and brace",11/3/2015,11:25:39 AM,SR,562892.10970,613545.56914,Improbable,Unlikely,Medium,Severe,Low,SR 20151103112540,11/19/2015 7:14:00 PM,"32","41",None,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,No,"41",6-10%,0-5%
4019.00000,Center St,Downtown Public Parking Lots,"20",Center St,14.00000,Front,False,"cherry/plum, spp.",Prunus spp.,,13.00000,N/A,1.00000,Fair,N/A,None,False,Park,poor structure,11/3/2015,11:27:51 AM,SR,562890.45226,613585.90007,Possible,Unlikely,Medium,Minor,Low,SR 20151103112752,11/9/2015 1:04:18 PM,"21","25",None,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,"25",16-20%,0-5%
4020.00000,Center St,Downtown Public Parking Lots,"20",Center St,15.00000,Front,False,"lilac, Japanese tree",Syringa reticulata,,5.00000,N/A,1.00000,Fair,N/A,None,False,Park,,11/3/2015,11:30:47 AM,SR,562859.51347,613541.70179,Possible,Unlikely,Medium,Negligible,Low,SR 20151103113048,11/9/2015 1:03:33 PM,"10","14",None,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,No,"14",6-10%,11-15%
4021.00000,Center St,Downtown Public Parking Lots,"20",Center St,16.00000,Front,False,"lilac, Japanese tree",Syringa reticulata,,4.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,11:32:38 AM,SR,562829.12716,613538.38692,Possible,Unlikely,Medium,Negligible,Low,SR 20151103113239,11/9/2015 12:57:57 PM,"9","14",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"14",11-15%,6-10%
4022.00000,Center St,Downtown Public Parking Lots,"20",Center St,17.00000,Front,False,"lilac, Japanese tree",Syringa reticulata,,6.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:34:11 AM,SR,562847.35894,613527.88983,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103113411,11/9/2015 1:03:57 PM,"10","14",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"14",6-10%,0-5%
4023.00000,Center St,Downtown Public Parking Lots,"20",Center St,18.00000,Front,False,"lilac, Japanese tree",Syringa reticulata,,6.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,11:35:11 AM,SR,562846.80647,613509.65804,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103113512,11/9/2015 1:04:04 PM,"10","14",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"14",6-10%,0-5%
4024.00000,Center St,Downtown Public Parking Lots,"17",Center St,19.00000,Front,False,"zelkova, Japanese",Zelkova serrata,,16.00000,N/A,1.00000,Good,N/A,None,False,Park,remove vines,11/3/2015,11:38:00 AM,SR,562618.22634,613616.32665,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103113801,11/3/2015 11:38:01 AM,"30","38",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Yes,"38",16-20%,0-5%
4025.00000,Center St,Downtown Public Parking Lots,"17",Center St,20.00000,Front,False,"crapemyrtle, common",Lagerstroemia indica,,12.00000,N/A,5.00000,Excellent,N/A,None,False,Park,,11/3/2015,11:42:23 AM,SR,562501.92963,613558.59265,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103114224,11/3/2015 11:42:24 AM,"10","13",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"13",0-5%,0-5%
4026.00000,Center St,Downtown Public Parking Lots,"17",Center St,21.00000,Front,False,"maple, Amur",Acer tataricum ginnala,,7.00000,N/A,1.00000,Fair,N/A,None,False,Park,,11/3/2015,11:43:47 AM,SR,562503.58706,613546.99060,Possible,Unlikely,Medium,Negligible,Low,SR 20151103114348,11/3/2015 11:43:47 AM,"15","18",None,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,No,"18",16-20%,6-10%
4027.00000,Center St,Downtown Public Parking Lots,"17",Center St,22.00000,Front,False,"crapemyrtle, common",Lagerstroemia indica,,12.00000,N/A,6.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:48:52 AM,SR,562505.24450,613532.07369,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103114853,11/3/2015 11:48:53 AM,"10","10",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"10",6-10%,0-5%
4028.00000,Center St,Downtown Public Parking Lots,"17",Center St,23.00000,Front,False,"maple, Tatarian",Acer tataricum,,7.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,11:49:49 AM,SR,562508.55937,613512.18446,Possible,Unlikely,Medium,Negligible,Low,SR 20151103114950,11/3/2015 11:49:49 AM,"20","28",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"28",16-20%,6-10%
4029.00000,Center St,Downtown Public Parking Lots,"17",Center St,24.00000,Front,False,"maple, Tatarian",Acer tataricum,,8.00000,N/A,1.00000,Fair,N/A,None,False,Park,,11/3/2015,11:51:09 AM,SR,562514.08416,613478.48328,Possible,Unlikely,Medium,Negligible,Low,SR 20151103115109,11/3/2015 11:51:09 AM,"20","32",None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,No,"32",16-20%,6-10%
4030.00000,Center St,Downtown Public Parking Lots,"17",Center St,25.00000,Front,False,"crapemyrtle, common",Lagerstroemia indica,,10.00000,N/A,5.00000,Very Good,N/A,None,False,Park,,11/3/2015,11:51:55 AM,SR,562515.74159,613464.11884,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103115156,11/3/2015 11:51:55 AM,"12","10",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"10",6-10%,0-5%
4031.00000,Center St,Downtown Public Parking Lots,"17",Center St,26.00000,Front,False,honeylocust,Gleditsia triacanthos,,6.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,11:53:53 AM,SR,562434.52726,613430.41765,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103115354,11/3/2015 11:53:53 AM,"18","21",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"21",6-10%,0-5%
4032.00000,Center St,Downtown Public Parking Lots,"17",Center St,27.00000,Front,False,honeylocust,Gleditsia triacanthos,,5.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,11:54:44 AM,SR,562466.57101,613432.62757,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103115445,11/3/2015 11:54:45 AM,"19","20",None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,No,"20",11-15%,0-5%
4033.00000,Center St,Downtown Public Parking Lots,"17",Center St,28.00000,Front,False,yellowwood,Cladrastis kentukea,,5.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,11:57:52 AM,SR,562445.44679,613462.93854,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103115753,11/3/2015 12:11:44 PM,"15","12",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"12",0-5%,0-5%
4034.00000,Center St,Downtown Public Parking Lots,"17",Center St,29.00000,Front,False,yellowwood,Cladrastis kentukea,,7.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,12:04:02 PM,SR,562441.57944,613495.53477,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103120403,11/3/2015 12:06:59 PM,"20","18",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"18",6-10%,0-5%
4035.00000,Center St,Downtown Public Parking Lots,"17",Center St,30.00000,Front,False,yellowwood,Cladrastis kentukea,,6.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,12:05:22 PM,SR,562436.60713,613527.02604,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103120523,11/3/2015 12:05:23 PM,"17","14",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"14",11-15%,0-5%
4036.00000,Center St,Downtown Public Parking Lots,"17",Center St,31.00000,Front,False,hardy rubbertree,Eucommia ulmoides,,5.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,12:12:32 PM,SR,562252.48827,613498.90568,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103121259,11/3/2015 12:12:32 PM,"15","16",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"16",0-5%,0-5%
4037.00000,Center St,Downtown Public Parking Lots,"17",Center St,32.00000,Front,False,hardy rubbertree,Eucommia ulmoides,,5.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,12:14:10 PM,SR,562254.14570,613471.83423,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103121411,11/3/2015 12:14:11 PM,"12","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"15",6-10%,0-5%
4038.00000,Center St,Downtown Public Parking Lots,"17",Center St,33.00000,Front,False,hardy rubbertree,Eucommia ulmoides,,5.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,12:14:53 PM,SR,562256.35561,613446.42023,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103121454,11/3/2015 12:14:53 PM,"13","15",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"15",6-10%,0-5%
4039.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,34.00000,Front,False,"zelkova, Japanese",Zelkova serrata,,11.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,1:35:49 PM,SR,562087.61442,612794.82418,Improbable,Unlikely,Medium,Minor,Low,SR 20151103133550,11/9/2015 12:57:32 PM,"25","28",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"28",16-20%,0-5%
4040.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,35.00000,Front,False,"oak, shingle",Quercus imbricaria,,10.00000,N/A,1.00000,Excellent,N/A,None,False,Park,,11/3/2015,1:39:04 PM,SR,562043.32580,612756.43318,Improbable,Unlikely,Medium,Minor,Low,SR 20151103133905,11/9/2015 12:57:05 PM,"25","30",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"30",6-10%,0-5%
4041.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,36.00000,Front,False,"elm, smoothleaf",Ulmus carpinifolia,,30.00000,N/A,3.00000,Good,N/A,None,False,Park,,11/3/2015,1:46:54 PM,SR,561788.18186,612997.01936,Improbable,Unlikely,Medium,Negligible,Low,SR 20151103134655,11/9/2015 12:55:16 PM,"30","40",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"40",11-15%,0-5%
4042.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,37.00000,Front,False,stump,stump,,9.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:49:03 PM,SR,561919.69243,612986.21080,N/A,N/A,N/A,N/A,N/A,SR 20151103134904,11/9/2015 12:55:27 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4043.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,38.00000,Front,False,stump,stump,,9.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:49:29 PM,SR,561922.76583,612958.11114,N/A,N/A,N/A,N/A,N/A,SR 20151103134930,11/9/2015 12:55:35 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4044.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,39.00000,Front,False,stump,stump,,14.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:50:07 PM,SR,561930.22981,612893.13066,N/A,N/A,N/A,N/A,N/A,SR 20151103135007,11/9/2015 12:55:46 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4045.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,40.00000,Front,False,stump,stump,,13.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:51:18 PM,SR,561979.62375,612834.51651,N/A,N/A,N/A,N/A,N/A,SR 20151103135119,11/9/2015 12:56:38 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4046.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,41.00000,Front,False,stump,stump,,12.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:51:47 PM,SR,561985.33150,612798.07475,N/A,N/A,N/A,N/A,N/A,SR 20151103135148,11/9/2015 12:56:47 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4047.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,42.00000,Front,False,stump,stump,,10.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:52:36 PM,SR,561996.74698,612896.42359,N/A,N/A,N/A,N/A,N/A,SR 20151103135237,11/9/2015 12:56:31 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4048.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,43.00000,Front,False,stump,stump,,10.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:53:19 PM,SR,561991.03924,612939.89026,N/A,N/A,N/A,N/A,N/A,SR 20151103135320,11/9/2015 12:56:23 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4049.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,44.00000,Front,False,stump,stump,,12.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:53:45 PM,SR,561986.20961,612982.91787,N/A,N/A,N/A,N/A,N/A,SR 20151103135346,11/9/2015 12:55:53 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4050.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,45.00000,Front,False,stump,stump,,12.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:54:22 PM,SR,562068.31333,612984.23504,N/A,N/A,N/A,N/A,N/A,SR 20151103135423,11/9/2015 12:57:23 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4051.00000,E Delaware Av,Downtown Public Parking Lots,"54",E Delaware Av,46.00000,Front,False,stump,stump,,10.00000,N/A,1.00000,N/A,N/A,None,False,Park,,11/3/2015,1:55:05 PM,SR,562069.63050,612885.88621,N/A,N/A,N/A,N/A,N/A,SR 20151103135506,11/9/2015 12:57:13 PM,"0","0",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"0",0-5%,0-5%
4052.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,1.00000,Front,False,"baldcypress, common",Taxodium distichum,,13.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,2:48:14 PM,SR,569018.87711,615722.73531,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103144815,11/3/2015 3:07:45 PM,"20","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",11-15%,0-5%
4053.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,2.00000,Front,False,"baldcypress, common",Taxodium distichum,,7.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,2:49:47 PM,SR,569027.65826,615723.61343,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103144948,11/3/2015 3:07:38 PM,"15","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",36-40%,6-10%
4054.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,3.00000,Front,False,"baldcypress, common",Taxodium distichum,,12.00000,N/A,2.00000,Good,N/A,None,False,Park,,11/3/2015,2:50:26 PM,SR,569038.19563,615723.61343,Possible,Unlikely,Very Low,Negligible,Low,SR 20151103145027,11/3/2015 3:07:42 PM,"20","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",41-45%,6-10%
4055.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,4.00000,Front,False,"pine, eastern white",Pinus strobus,,15.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:51:23 PM,SR,569054.00169,615735.46798,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145124,11/3/2015 2:53:04 PM,"30","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",21-25%,6-10%
4056.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,5.00000,Front,False,"pine, eastern white",Pinus strobus,,16.00000,N/A,1.00000,Good,N/A,None,False,Park,remove vines,11/3/2015,2:53:09 PM,SR,569063.22190,615719.22286,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145310,11/3/2015 2:53:09 PM,"30","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",16-20%,0-5%
4057.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,6.00000,Front,False,"pine, eastern white",Pinus strobus,,16.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:54:12 PM,SR,569070.24681,615700.34339,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145413,11/3/2015 2:54:12 PM,"35","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",11-15%,0-5%
4058.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,7.00000,Front,False,"pine, eastern white",Pinus strobus,,16.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:55:25 PM,SR,569077.27173,615682.78110,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145526,11/3/2015 2:55:26 PM,"35","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",16-20%,0-5%
4059.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,8.00000,Front,False,"pine, eastern white",Pinus strobus,,14.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:55:56 PM,SR,569086.05288,615663.46258,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145557,11/3/2015 2:55:57 PM,"35","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",11-15%,0-5%
4060.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,9.00000,Front,False,"pine, eastern white",Pinus strobus,,14.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:56:38 PM,SR,569096.15119,615642.38783,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145639,11/3/2015 2:56:39 PM,"35","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",11-15%,0-5%
4061.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,10.00000,Front,False,"pine, eastern white",Pinus strobus,,16.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:57:24 PM,SR,569104.49328,615628.33799,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145725,11/3/2015 2:57:24 PM,"30","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",16-20%,0-5%
4062.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,11.00000,Front,False,"baldcypress, common",Taxodium distichum,,3.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,2:58:03 PM,SR,569093.95591,615619.99591,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145804,11/3/2015 2:59:40 PM,"15","25",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"25",41-45%,6-10%
4063.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,12.00000,Front,False,"baldcypress, common",Taxodium distichum,,10.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,2:58:44 PM,SR,569093.51685,615610.77570,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145845,11/3/2015 2:59:36 PM,"15","40",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"40",31-35%,6-10%
4064.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,13.00000,Front,False,"pine, eastern white",Pinus strobus,,15.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,2:59:43 PM,SR,569112.39631,615604.18984,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103145943,11/3/2015 2:59:43 PM,"30","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",11-15%,0-5%
4065.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,14.00000,Front,False,"baldcypress, common",Taxodium distichum,,14.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,3:00:33 PM,SR,569103.61517,615592.77435,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103150034,11/3/2015 3:00:34 PM,"25","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",31-35%,11-15%
4066.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,15.00000,Front,False,"pine, eastern white",Pinus strobus,,13.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,3:01:31 PM,SR,569099.66365,615582.67604,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103150132,11/3/2015 3:01:32 PM,"30","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",26-30%,6-10%
4067.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,16.00000,Front,False,"pine, eastern white",Pinus strobus,,19.00000,N/A,1.00000,Very Good,N/A,None,False,Park,,11/3/2015,3:02:35 PM,SR,569091.32156,615573.45583,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103150236,11/3/2015 3:02:36 PM,"35","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",16-20%,0-5%
4068.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,17.00000,Front,False,"baldcypress, common",Taxodium distichum,,13.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,3:05:01 PM,SR,569006.58351,615675.75618,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103150502,11/3/2015 3:05:02 PM,"25","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",26-30%,6-10%
4069.00000,Hawthorne Av,Anna Way Basins,"22",Hawthorne Av,18.00000,Front,False,"baldcypress, common",Taxodium distichum,,10.00000,N/A,1.00000,Good,N/A,None,False,Park,,11/3/2015,3:05:49 PM,SR,569009.21785,615681.02487,Improbable,Unlikely,Very Low,Negligible,Low,SR 20151103150550,11/3/2015 3:05:50 PM,"25","50",None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,"50",21-25%,6-10%
